player_last_name,player_first_name,Team,Pos.,Completions,Targets,Comp %,TDs,Season,Week
Thomas, Julius,MIA,TE,1,1,100.00,1,2017,13
Cooper, Pharoh,LAR,WR,1,1,100.00,0,2017,13
Holton, Johnny,OAK,WR,1,1,100.00,1,2017,13
James, Jesse,PIT,TE,1,1,100.00,0,2017,13
Rudolph, Kyle,MIN,TE,1,1,100.00,1,2017,13
Paul, Niles,WAS,TE,1,1,100.00,0,2017,13
Ajayi, Jay,PHI,RB,1,1,100.00,0,2017,13
Clay, Charles,BUF,TE,1,1,100.00,0,2017,13
Lynch, Marshawn,OAK,RB,1,1,100.00,0,2017,13
Carrier, Derek,LAR,TE,1,1,100.00,0,2017,13
Ricard, Patrick,BAL,FB,1,1,100.00,1,2017,13
Engram, Evan,NYG,TE,1,1,100.00,1,2017,13
Ivory, Chris,JAX,RB,1,1,100.00,0,2017,13
Fournette, Leonard,JAX,RB,1,1,100.00,0,2017,13
Hoomanawanui, Michael,NO,TE,1,1,100.00,0,2017,13
McKinnon, Jerick,MIN,RB,1,1,100.00,1,2017,13
Benjamin, Travis,LAC,WR,1,1,100.00,0,2017,13
Booker, Devontae,DEN,RB,1,1,100.00,0,2017,13
Witten, Jason,DAL,TE,1,1,100.00,1,2017,13
Doctson, Josh,WAS,WR,1,1,100.00,1,2017,13
Inman, Dontrelle,CHI,WR,1,1,100.00,1,2017,13
Cole, Keelan,JAX,WR,1,1,100.00,1,2017,13
Nelson, Jordy,GB,WR,1,1,100.00,0,2017,13
Watkins, Sammy,LAR,WR,1,1,100.00,1,2017,13
Blue, Alfred,HOU,RB,1,1,100.00,0,2017,13
Brown, Noah,DAL,WR,1,1,100.00,0,2017,13
Sims, Dion,CHI,TE,1,1,100.00,0,2017,13
Lockett, Tyler,SEA,WR,1,1,100.00,1,2017,13
Forte, Matt,NYJ,RB,1,1,100.00,1,2017,13
Grant, Ryan,WAS,WR,1,1,100.00,1,2017,13
Lee, Marqise,JAX,WR,1,1,100.00,1,2017,13
Agholor, Nelson,PHI,WR,1,1,100.00,0,2017,13
McKissic, J.D.,SEA,RB,1,1,100.00,1,2017,13
Beasley, Cole,DAL,WR,1,1,100.00,0,2017,13
Ripkowski, Aaron,GB,FB,0,1,0.00,0,2017,13
Thomas, Demaryius,DEN,WR,0,1,0.00,0,2017,13
Baldwin, Doug,SEA,WR,0,1,0.00,0,2017,13
Burkhead, Rex,NE,RB,0,1,0.00,0,2017,13
Seferian-Jenkins, Austin,NYJ,TE,0,1,0.00,0,2017,13
Thompson, Deonte,BUF,WR,0,1,0.00,0,2017,13
Maclin, Jeremy,BAL,WR,0,1,0.00,0,2017,13
Smith-Schuster, JuJu,PIT,WR,0,1,0.00,0,2017,13
Gordon, Josh,CLE,WR,0,1,0.00,0,2017,13
Johnson, Duke,CLE,RB,0,1,0.00,0,2017,13
Godwin, Chris,TB,WR,0,1,0.00,0,2017,13
Njoku, David,CLE,TE,0,1,0.00,0,2017,13
Wilson, Albert,KC,WR,0,1,0.00,0,2017,13
Hunt, Kareem,KC,RB,0,1,0.00,0,2017,13
Aiken, Kamar,IND,WR,0,1,0.00,0,2017,13
Manhertz, Chris,CAR,TE,0,1,0.00,0,2017,13
Shepard, Russell,CAR,WR,0,1,0.00,0,2017,13
Allison, Geronimo,GB,WR,0,1,0.00,0,2017,13
Gates, Antonio,LAC,TE,0,1,0.00,0,2017,13
Jackson, DeSean,TB,WR,0,1,0.00,0,2017,13
Bourne, Kendrick,SF,WR,0,1,0.00,0,2017,13
Celek, Garrett,SF,TE,0,1,0.00,0,2017,13
Robinson, Demarcus,KC,WR,0,1,0.00,0,2017,13
Kelce, Travis,KC,TE,0,1,0.00,0,2017,13
Westbrook, Dede,JAX,WR,0,1,0.00,0,2017,13
Henry, Hunter,LAC,TE,0,1,0.00,0,2017,13
Roberts, Seth,OAK,WR,0,1,0.00,0,2017,13
Kelce, Travis,KC,TE,3,5,60.00,2,2017,14
Agholor, Nelson,PHI,WR,3,4,75.00,0,2017,14
Shaheen, Adam,CHI,TE,2,4,50.00,1,2017,14
Landry, Jarvis,MIA,WR,3,3,100.00,3,2017,14
Thomas, Demaryius,DEN,WR,2,3,66.67,1,2017,14
Bell, LeVeon,PIT,RB,2,3,66.67,1,2017,14
Goodwin, Marquise,SF,WR,1,3,33.33,0,2017,14
Amendola, Danny,NE,WR,1,3,33.33,0,2017,14
Thielen, Adam,MIN,WR,1,3,33.33,1,2017,14
Charles, Jamaal,DEN,RB,2,2,100.00,0,2017,14
Adams, Davante,GB,WR,2,2,100.00,1,2017,14
Burton, Trey,PHI,TE,2,2,100.00,2,2017,14
Williams, Jamaal,GB,RB,2,2,100.00,0,2017,14
Jeffery, Alshon,PHI,WR,1,2,50.00,1,2017,14
Rogers, Eli,PIT,WR,1,2,50.00,0,2017,14
Allen, Keenan,LAC,WR,1,2,50.00,0,2017,14
Rudolph, Kyle,MIN,TE,1,2,50.00,1,2017,14
Westbrook, Dede,JAX,WR,1,2,50.00,1,2017,14
Henry, Hunter,LAC,TE,1,2,50.00,1,2017,14
Thomas, Michael,NO,WR,1,2,50.00,1,2017,14
Celek, Brent,PHI,TE,1,2,50.00,1,2017,14
McKinnon, Jerick,MIN,RB,1,2,50.00,0,2017,14
Bryant, Martavis,PIT,WR,0,2,0.00,0,2017,14
Brown, Antonio,PIT,WR,0,2,0.00,0,2017,14
Williams, Terrance,DAL,WR,0,2,0.00,0,2017,14
Sanders, Emmanuel,DEN,WR,0,2,0.00,0,2017,14
Jones, Julio,ATL,WR,0,2,0.00,0,2017,14
Toilolo, Levine,ATL,TE,1,1,100.00,0,2017,14
Gordon, Josh,CLE,WR,1,1,100.00,1,2017,14
Watkins, Sammy,LAR,WR,1,1,100.00,1,2017,14
Nix, Roosevelt,PIT,FB,1,1,100.00,1,2017,14
Snead, Willie,NO,WR,1,1,100.00,0,2017,14
Williams, Mike,LAC,WR,1,1,100.00,0,2017,14
White, James,NE,RB,1,1,100.00,1,2017,14
Sanu, Mohamed,ATL,WR,1,1,100.00,1,2017,14
Brown, Jaron,ARI,WR,1,1,100.00,0,2017,14
Kittle, George,SF,TE,1,1,100.00,0,2017,14
Gallman, Wayne,NYG,RB,1,1,100.00,0,2017,14
Kamara, Alvin,NO,RB,1,1,100.00,0,2017,14
Wilson, Albert,KC,WR,1,1,100.00,0,2017,14
Martin, Doug,TB,RB,1,1,100.00,0,2017,14
LaFell, Brandon,CIN,WR,1,1,100.00,1,2017,14
Coleman, Corey,CLE,WR,1,1,100.00,1,2017,14
Cohen, Tarik,CHI,RB,1,1,100.00,1,2017,14
Lewis, Dion,NE,RB,1,1,100.00,0,2017,14
Allison, Geronimo,GB,WR,1,1,100.00,0,2017,14
Foster, D.J.,ARI,RB,1,1,100.00,0,2017,14
Hopkins, DeAndre,HOU,WR,1,1,100.00,1,2017,14
Wester, Leonard,TB,OT,1,1,100.00,1,2017,14
Anderson, C.J.,DEN,RB,1,1,100.00,0,2017,14
Ricard, Patrick,BAL,FB,1,1,100.00,1,2017,14
Celek, Garrett,SF,TE,1,1,100.00,1,2017,14
Ellison, Rhett,NYG,FB,1,1,100.00,1,2017,14
Howard, O.J.,TB,TE,1,1,100.00,1,2017,14
Cumberland, Jeff,LAC,TE,1,1,100.00,0,2017,14
Kupp, Cooper,LAR,WR,1,1,100.00,1,2017,14
Witten, Jason,DAL,TE,1,1,100.00,1,2017,14
Woodhead, Danny,BAL,RB,1,1,100.00,0,2017,14
Drake, Kenyan,MIA,RB,1,1,100.00,0,2017,14
Johnson, Duke,CLE,RB,1,1,100.00,1,2017,14
Funchess, Devin,CAR,WR,1,1,100.00,1,2017,14
Tate, Golden,DET,WR,1,1,100.00,1,2017,14
Ekeler, Austin,LAC,RB,0,1,0.00,0,2017,14
Sambrailo, Ty,ATL,OT,0,1,0.00,0,2017,14
Stills, Kenny,MIA,WR,0,1,0.00,0,2017,14
Lockett, Tyler,SEA,WR,0,1,0.00,0,2017,14
Gurley, Todd,LAR,RB,0,1,0.00,0,2017,14
Murphy, Louis,SF,WR,0,1,0.00,0,2017,14
Burton, Michael,CHI,FB,0,1,0.00,0,2017,14
Hogan, Chris,NE,WR,0,1,0.00,0,2017,14
Coleman, Brandon,NO,WR,0,1,0.00,0,2017,14
Telfer, Randall,CLE,TE,0,1,0.00,0,2017,14
Evans, Mike,TB,WR,0,1,0.00,0,2017,14
Richardson, Paul,SEA,WR,0,1,0.00,0,2017,14
Clement, Corey,PHI,RB,0,1,0.00,0,2017,14
West, Charcandrick,KC,RB,0,1,0.00,0,2017,14
Diggs, Stefon,MIN,WR,0,1,0.00,0,2017,14
Allen, Dwayne,NE,TE,0,1,0.00,0,2017,14
Wallace, Mike,BAL,WR,0,1,0.00,0,2017,14
Cooper, Pharoh,LAR,WR,0,1,0.00,0,2017,14
James, Jesse,PIT,TE,0,1,0.00,0,2017,14
Bourne, Kendrick,SF,WR,0,1,0.00,0,2017,14
Smith, Torrey,PHI,WR,0,1,0.00,0,2017,14
Seals-Jones, Ricky,ARI,TE,0,1,0.00,0,2017,14
Fitzgerald, Larry,ARI,WR,0,1,0.00,0,2017,14
Crabtree, Michael,OAK,WR,3,5,60.00,2,2017,15
Thomas, Michael,NO,WR,3,4,75.00,2,2017,15
Mickens, Jaydon,JAX,WR,2,4,50.00,2,2017,15
Jeffery, Alshon,PHI,WR,1,4,25.00,1,2017,15
Agholor, Nelson,PHI,WR,3,3,100.00,1,2017,15
Ebron, Eric,DET,TE,2,3,66.67,1,2017,15
Anderson, Robby,NYJ,WR,1,3,33.33,0,2017,15
Gronkowski, Rob,NE,TE,1,3,33.33,0,2017,15
Hardy, Justin,ATL,WR,1,3,33.33,1,2017,15
Parker, DeVante,MIA,WR,1,3,33.33,0,2017,15
Engram, Evan,NYG,TE,0,3,0.00,0,2017,15
Foster, D.J.,ARI,RB,0,3,0.00,0,2017,15
McCaffrey, Christian,CAR,RB,2,2,100.00,1,2017,15
Bryant, Martavis,PIT,WR,2,2,100.00,1,2017,15
Woodhead, Danny,BAL,RB,2,2,100.00,0,2017,15
Burton, Trey,PHI,TE,2,2,100.00,1,2017,15
Woods, Robert,LAR,WR,2,2,100.00,1,2017,15
Diggs, Stefon,MIN,WR,2,2,100.00,1,2017,15
Allison, Geronimo,GB,WR,1,2,50.00,0,2017,15
Matthews, Rishard,TEN,WR,1,2,50.00,1,2017,15
Abdullah, Ameer,DET,RB,1,2,50.00,0,2017,15
Doctson, Josh,WAS,WR,1,2,50.00,0,2017,15
Walker, Delanie,TEN,TE,1,2,50.00,1,2017,15
Crowder, Jamison,WAS,WR,1,2,50.00,1,2017,15
Kupp, Cooper,LAR,WR,1,2,50.00,0,2017,15
Adams, Davante,GB,WR,1,2,50.00,1,2017,15
Jones, Julio,ATL,WR,1,2,50.00,0,2017,15
Brown, Jaron,ARI,WR,1,2,50.00,0,2017,15
Coleman, Brandon,NO,WR,1,2,50.00,0,2017,15
Kittle, George,SF,TE,1,2,50.00,0,2017,15
Byrd, Damiere,CAR,WR,1,2,50.00,2,2017,15
Landry, Jarvis,MIA,WR,1,2,50.00,0,2017,15
Shepard, Sterling,NYG,WR,1,2,50.00,0,2017,15
Cunningham, Benny,CHI,RB,1,2,50.00,1,2017,15
Hunt, Kareem,KC,RB,1,2,50.00,1,2017,15
Ertz, Zach,PHI,TE,1,2,50.00,1,2017,15
Lewis, Roger,NYG,WR,0,2,0.00,0,2017,15
Funchess, Devin,CAR,WR,0,2,0.00,0,2017,15
Bourne, Kendrick,SF,WR,0,2,0.00,0,2017,15
Humphries, Adam,TB,WR,1,1,100.00,1,2017,15
Ingram, Mark,NO,RB,1,1,100.00,0,2017,15
Rogers, Eli,PIT,WR,1,1,100.00,1,2017,15
Jones, T.J.,DET,WR,1,1,100.00,1,2017,15
Garoppolo, Jimmy,SF,QB,1,1,100.00,0,2017,15
Grimble, Xavier,PIT,TE,1,1,100.00,0,2017,15
Decker, Eric,TEN,WR,1,1,100.00,0,2017,15
Smith, Rod,DAL,RB,1,1,100.00,0,2017,15
Rudolph, Kyle,MIN,TE,1,1,100.00,1,2017,15
Ajayi, Jay,PHI,RB,1,1,100.00,0,2017,15
Kamara, Alvin,NO,RB,1,1,100.00,1,2017,15
Smith, Lee,OAK,TE,1,1,100.00,0,2017,15
Heyward-Bey, Darrius,PIT,WR,1,1,100.00,0,2017,15
Juszczyk, Kyle,SF,RB,1,1,100.00,0,2017,15
Vereen, Shane,NYG,RB,1,1,100.00,0,2017,15
Smith, Torrey,PHI,WR,1,1,100.00,0,2017,15
Higbee, Tyler,LAR,TE,1,1,100.00,0,2017,15
Doyle, Jack,IND,TE,1,1,100.00,0,2017,15
Taylor, Trent,SF,WR,1,1,100.00,0,2017,15
Gurley, Todd,LAR,RB,1,1,100.00,1,2017,15
Erickson, Alex,CIN,WR,1,1,100.00,0,2017,15
Davis, Corey,TEN,WR,1,1,100.00,0,2017,15
King, Tavarres,NYG,WR,1,1,100.00,1,2017,15
McCoy, LeSean,BUF,RB,1,1,100.00,1,2017,15
Hansen, Chad,NYJ,WR,1,1,100.00,0,2017,15
Riddick, Theo,DET,RB,1,1,100.00,0,2017,15
Gates, Antonio,LAC,TE,1,1,100.00,1,2017,15
Freeman, Devonta,ATL,RB,1,1,100.00,0,2017,15
Celek, Garrett,SF,TE,1,1,100.00,1,2017,15
Patterson, Cordarrelle,OAK,WR,1,1,100.00,0,2017,15
Line, Zach,NO,FB,1,1,100.00,0,2017,15
Inman, Dontrelle,CHI,WR,1,1,100.00,0,2017,15
Golladay, Kenny,DET,WR,1,1,100.00,0,2017,15
Cooks, Brandin,NE,WR,1,1,100.00,1,2017,15
White, James,NE,RB,1,1,100.00,0,2017,15
Gordon, Melvin,LAC,RB,1,1,100.00,0,2017,15
Cook, Jared,OAK,TE,1,1,100.00,1,2017,15
Cole, Keelan,JAX,WR,1,1,100.00,1,2017,15
Watkins, Sammy,LAR,WR,0,1,0.00,0,2017,15
Yeldon, T.J.,JAX,RB,0,1,0.00,0,2017,15
McKinnon, Jerick,MIN,RB,0,1,0.00,0,2017,15
Jones, Marvin,DET,WR,0,1,0.00,0,2017,15
Snead, Willie,NO,WR,0,1,0.00,0,2017,15
Davis, Vernon,WAS,TE,0,1,0.00,0,2017,15
Holmes, Gabe,ARI,TE,0,1,0.00,0,2017,15
Hill, Tyreek,KC,WR,0,1,0.00,0,2017,15
Johnson, Duke,CLE,RB,0,1,0.00,0,2017,15
Coleman, Derrick,ATL,FB,0,1,0.00,0,2017,15
Kelce, Travis,KC,TE,0,1,0.00,0,2017,15
DiMarco, Patrick,BUF,FB,0,1,0.00,0,2017,15
Green, Virgil,DEN,TE,0,1,0.00,0,2017,15
Westbrook, Dede,JAX,WR,0,1,0.00,0,2017,15
Thompson, Deonte,BUF,WR,0,1,0.00,0,2017,15
Boyle, Nick,BAL,TE,0,1,0.00,0,2017,15
LaFell, Brandon,CIN,WR,0,1,0.00,0,2017,15
Roberts, Seth,OAK,WR,0,1,0.00,0,2017,15
Bryant, Dez,DAL,WR,0,1,0.00,0,2017,15
Thomas, Demaryius,DEN,WR,0,1,0.00,0,2017,15
Forte, Matt,NYJ,RB,0,1,0.00,0,2017,15
Evans, Mike,TB,WR,0,1,0.00,0,2017,15
Collins, Alex,BAL,RB,0,1,0.00,0,2017,15
Shepard, Russell,CAR,WR,0,1,0.00,0,2017,15
Kendricks, Lance,GB,TE,0,1,0.00,0,2017,15
Wright, Kendall,CHI,WR,0,1,0.00,0,2017,15
Moore, Chris,BAL,WR,0,1,0.00,0,2017,15
Hollister, Jacob,NE,TE,0,1,0.00,0,2017,15
James, Jesse,PIT,TE,0,1,0.00,1,2017,15
Thielen, Adam,MIN,WR,0,1,0.00,0,2017,15
Wallace, Mike,BAL,WR,0,1,0.00,0,2017,15
Harris, Demetrius,KC,TE,0,1,0.00,0,2017,15
Green, A.J.,CIN,WR,0,1,0.00,0,2017,15
Thomas, Julius,MIA,TE,0,1,0.00,0,2017,15
Niklas, Troy,ARI,TE,0,1,0.00,0,2017,15
OShaughnessy, James,JAX,TE,3,4,75.00,1,2017,16
Fitzgerald, Larry,ARI,WR,2,4,50.00,1,2017,16
Clay, Charles,BUF,TE,1,4,25.00,0,2017,16
Juszczyk, Kyle,SF,RB,3,3,100.00,0,2017,16
Decker, Eric,TEN,WR,3,3,100.00,0,2017,16
Bernard, Gio,CIN,RB,3,3,100.00,0,2017,16
Taylor, Trent,SF,WR,2,3,66.67,1,2017,16
West, Charcandrick,KC,RB,2,3,66.67,0,2017,16
Gronkowski, Rob,NE,TE,2,3,66.67,1,2017,16
Evans, Mike,TB,WR,1,3,33.33,0,2017,16
Hopkins, DeAndre,HOU,WR,1,3,33.33,1,2017,16
Rogers, Eli,PIT,WR,1,3,33.33,0,2017,16
Ertz, Zach,PHI,TE,1,3,33.33,0,2017,16
Olsen, Greg,CAR,TE,1,3,33.33,0,2017,16
Doctson, Josh,WAS,WR,0,3,0.00,0,2017,16
Kroft, Tyler,CIN,TE,0,3,0.00,0,2017,16
Harris, Demetrius,KC,TE,0,3,0.00,0,2017,16
Lewis, Dion,NE,RB,2,2,100.00,1,2017,16
Diggs, Stefon,MIN,WR,2,2,100.00,1,2017,16
Bell, LeVeon,PIT,RB,1,2,50.00,0,2017,16
Baldwin, Doug,SEA,WR,1,2,50.00,1,2017,16
Graham, Jimmy,SEA,TE,1,2,50.00,1,2017,16
Boyle, Nick,BAL,TE,1,2,50.00,0,2017,16
Jones, Julio,ATL,WR,1,2,50.00,0,2017,16
Witten, Jason,DAL,TE,1,2,50.00,0,2017,16
Miller, Braxton,HOU,WR,1,2,50.00,0,2017,16
Derby, A.J.,MIA,TE,0,2,0.00,0,2017,16
Doyle, Jack,IND,TE,0,2,0.00,0,2017,16
Hilton, T.Y.,IND,WR,0,2,0.00,0,2017,16
Wilson, Albert,KC,WR,0,2,0.00,0,2017,16
Mickens, Jaydon,JAX,WR,0,2,0.00,0,2017,16
Bourne, Kendrick,SF,WR,0,2,0.00,0,2017,16
Walker, Delanie,TEN,TE,0,2,0.00,0,2017,16
Traylor, Austin,DEN,TE,1,1,100.00,0,2017,16
Boyd, Tyler,CIN,WR,1,1,100.00,0,2017,16
Hunt, Kareem,KC,RB,1,1,100.00,0,2017,16
Brown, John,ARI,WR,1,1,100.00,1,2017,16
Elliott, Ezekiel,DAL,RB,1,1,100.00,0,2017,16
Ajayi, Jay,PHI,RB,1,1,100.00,1,2017,16
Gates, Antonio,LAC,TE,1,1,100.00,1,2017,16
Foster, D.J.,ARI,RB,1,1,100.00,0,2017,16
Higgins, Rashard,CLE,WR,1,1,100.00,0,2017,16
Gore, Frank,IND,RB,1,1,100.00,1,2017,16
Parker, DeVante,MIA,WR,1,1,100.00,0,2017,16
Williams, Maxx,BAL,TE,1,1,100.00,1,2017,16
Watson, Benjamin,BAL,TE,1,1,100.00,0,2017,16
Miller, Lamar,HOU,RB,1,1,100.00,0,2017,16
Ginn, Ted,NO,WR,1,1,100.00,0,2017,16
Quick, Brian,WAS,WR,1,1,100.00,0,2017,16
Hunter, Justin,PIT,WR,1,1,100.00,1,2017,16
DiMarco, Patrick,BUF,FB,1,1,100.00,0,2017,16
Kupp, Cooper,LAR,WR,1,1,100.00,1,2017,16
Coleman, Tevin,ATL,RB,1,1,100.00,1,2017,16
Booker, Devontae,DEN,RB,1,1,100.00,0,2017,16
Campanaro, Michael,BAL,WR,1,1,100.00,1,2017,16
Kelce, Travis,KC,TE,1,1,100.00,1,2017,16
Wilson, Bobo,TB,WR,1,1,100.00,1,2017,16
Westbrook, Dede,JAX,WR,1,1,100.00,0,2017,16
Cooks, Brandin,NE,WR,1,1,100.00,0,2017,16
Bryant, Dez,DAL,WR,1,1,100.00,0,2017,16
Ingram, Mark,NO,RB,1,1,100.00,0,2017,16
Uzomah, C.J.,CIN,TE,1,1,100.00,1,2017,16
Collins, Alex,BAL,RB,1,1,100.00,0,2017,16
Gordon, Melvin,LAC,RB,1,1,100.00,0,2017,16
Smith-Schuster, JuJu,PIT,WR,1,1,100.00,1,2017,16
Watkins, Sammy,LAR,WR,1,1,100.00,1,2017,16
Whittaker, Fozzy,CAR,RB,1,1,100.00,0,2017,16
Gurley, Todd,LAR,RB,1,1,100.00,1,2017,16
Funchess, Devin,CAR,WR,1,1,100.00,0,2017,16
Davis, Corey,TEN,WR,1,1,100.00,0,2017,16
Crowder, Jamison,WAS,WR,1,1,100.00,1,2017,16
Kittle, George,SF,TE,1,1,100.00,1,2017,16
Hyde, Carlos,SF,RB,1,1,100.00,0,2017,16
Bersin, Brenton,CAR,WR,1,1,100.00,0,2017,16
Rogers, Chester,IND,WR,0,1,0.00,0,2017,16
Williams, Mike,LAC,WR,0,1,0.00,0,2017,16
Green, A.J.,CIN,WR,0,1,0.00,0,2017,16
Grant, Ryan,WAS,WR,0,1,0.00,0,2017,16
Seferian-Jenkins, Austin,NYJ,TE,0,1,0.00,0,2017,16
Smith, Jonnu,TEN,TE,0,1,0.00,0,2017,16
Anderson, Robby,NYJ,WR,0,1,0.00,0,2017,16
Wallace, Mike,BAL,WR,0,1,0.00,0,2017,16
Byrd, Damiere,CAR,WR,0,1,0.00,0,2017,16
Clark, Michael,GB,WR,0,1,0.00,0,2017,16
Crabtree, Michael,OAK,WR,0,1,0.00,0,2017,16
Tolbert, Mike,BUF,FB,0,1,0.00,0,2017,16
Travis, Ross,IND,TE,0,1,0.00,0,2017,16
McDonald, Vance,PIT,TE,0,1,0.00,0,2017,16
Hill, Tyreek,KC,WR,0,1,0.00,0,2017,16
Sanu, Mohamed,ATL,WR,0,1,0.00,0,2017,16
McCoy, LeSean,BUF,RB,0,1,0.00,0,2017,16
Godwin, Chris,TB,WR,0,1,0.00,0,2017,16
James, Jesse,PIT,TE,0,1,0.00,0,2017,16
Davis, Vernon,WAS,TE,0,1,0.00,0,2017,16
Coleman, Corey,CLE,WR,0,1,0.00,0,2017,16
Hill, Josh,NO,TE,0,1,0.00,0,2017,16
Golladay, Kenny,DET,WR,0,1,0.00,0,2017,16
Paul, Niles,WAS,TE,0,1,0.00,0,2017,16
Goodwin, Marquise,SF,WR,0,1,0.00,0,2017,16
Williams, Kerwynn,ARI,RB,0,1,0.00,0,2017,16
Kendricks, Lance,GB,TE,0,1,0.00,0,2017,16
Woods, Robert,LAR,WR,0,1,0.00,0,2017,16
Jeffery, Alshon,PHI,WR,0,1,0.00,0,2017,16
Brate, Cameron,TB,TE,0,1,0.00,0,2017,16
Benjamin, Kelvin,BUF,WR,0,1,0.00,1,2017,16
Landry, Jarvis,MIA,WR,3,3,100.00,2,2017,17
Cooks, Brandin,NE,WR,2,3,66.67,1,2017,17
Cohen, Tarik,CHI,RB,2,3,66.67,0,2017,17
Reynolds, Josh,LAR,WR,1,3,33.33,0,2017,17
Robinson, Demarcus,KC,WR,1,3,33.33,0,2017,17
Jones, Marvin,DET,WR,1,3,33.33,1,2017,17
Green, A.J.,CIN,WR,0,3,0.00,0,2017,17
Inman, Dontrelle,CHI,WR,0,3,0.00,0,2017,17
Smith-Schuster, JuJu,PIT,WR,2,2,100.00,1,2017,17
Kamara, Alvin,NO,RB,2,2,100.00,0,2017,17
Woodhead, Danny,BAL,RB,2,2,100.00,0,2017,17
Allen, Keenan,LAC,WR,2,2,100.00,1,2017,17
Kroft, Tyler,CIN,TE,2,2,100.00,2,2017,17
Lewis, Dion,NE,RB,2,2,100.00,1,2017,17
Robinson, Aldrick,SF,WR,1,2,50.00,1,2017,17
Derby, A.J.,MIA,TE,1,2,50.00,0,2017,17
Thomas, Demaryius,DEN,WR,1,2,50.00,1,2017,17
Goodwin, Marquise,SF,WR,1,2,50.00,1,2017,17
Wallace, Mike,BAL,WR,1,2,50.00,1,2017,17
Godwin, Chris,TB,WR,1,2,50.00,0,2017,17
Stills, Kenny,MIA,WR,1,2,50.00,0,2017,17
Adams, Jerell,NYG,TE,0,2,0.00,0,2017,17
Ebron, Eric,DET,TE,0,2,0.00,0,2017,17
Freeman, Devonta,ATL,RB,1,1,100.00,1,2017,17
Gresham, Jermaine,ARI,TE,1,1,100.00,0,2017,17
Baldwin, Doug,SEA,WR,1,1,100.00,1,2017,17
Bibbs, Kapri,WAS,RB,1,1,100.00,0,2017,17
Cobb, Randall,GB,WR,1,1,100.00,1,2017,17
Diggs, Stefon,MIN,WR,1,1,100.00,1,2017,17
Juszczyk, Kyle,SF,RB,1,1,100.00,0,2017,17
Evans, Mike,TB,WR,1,1,100.00,0,2017,17
Doyle, Jack,IND,TE,1,1,100.00,1,2017,17
Sherman, Anthony,KC,FB,1,1,100.00,0,2017,17
Prosch, Jay,HOU,FB,1,1,100.00,0,2017,17
Burton, Michael,CHI,FB,1,1,100.00,0,2017,17
Funchess, Devin,CAR,WR,1,1,100.00,1,2017,17
Tate, Golden,DET,WR,1,1,100.00,0,2017,17
Hyde, Carlos,SF,RB,1,1,100.00,0,2017,17
Cunningham, Benny,CHI,RB,1,1,100.00,0,2017,17
Wilson, Albert,KC,WR,1,1,100.00,0,2017,17
Butler, Brice,DAL,WR,1,1,100.00,1,2017,17
Moore, Chris,BAL,WR,1,1,100.00,1,2017,17
Sharp, Hunter,NYG,WR,1,1,100.00,1,2017,17
Higgins, Rashard,CLE,WR,1,1,100.00,1,2017,17
Line, Zach,NO,FB,1,1,100.00,1,2017,17
Cooper, Amari,OAK,WR,0,1,0.00,0,2017,17
Olsen, Greg,CAR,TE,0,1,0.00,0,2017,17
Watson, Benjamin,BAL,TE,0,1,0.00,0,2017,17
Kearse, Jermaine,NYJ,WR,0,1,0.00,0,2017,17
Rogers, Eli,PIT,WR,0,1,0.00,0,2017,17
Breida, Matt,SF,RB,0,1,0.00,0,2017,17
Ricard, Patrick,BAL,FB,0,1,0.00,0,2017,17
Bundy, Marquis,NYG,WR,0,1,0.00,0,2017,17
Henry, Derrick,TEN,RB,0,1,0.00,0,2017,17
McCoy, LeSean,BUF,RB,0,1,0.00,0,2017,17
Everett, Gerald,LAR,TE,0,1,0.00,0,2017,17
Rudolph, Travis,NYG,WR,0,1,0.00,0,2017,17
Hardy, Justin,ATL,WR,0,1,0.00,0,2017,17
Riddick, Theo,DET,RB,0,1,0.00,0,2017,17
Dunbar, Lance,LAR,RB,0,1,0.00,0,2017,17
Sims, Charles,TB,RB,0,1,0.00,0,2017,17
Sanu, Mohamed,ATL,WR,0,1,0.00,1,2017,17
Walker, Delanie,TEN,TE,0,1,0.00,0,2017,17
McDonald, Vance,PIT,TE,0,1,0.00,0,2017,17
Wright, Kendall,CHI,WR,0,1,0.00,0,2017,17
Sterling, Neal,NYJ,TE,0,1,0.00,0,2017,17
Bourne, Kendrick,SF,WR,0,1,0.00,0,2017,17
OLeary, Nick,BUF,TE,0,1,0.00,0,2017,17
Abdullah, Ameer,DET,RB,0,1,0.00,0,2017,17
Grant, Jakeem,MIA,WR,0,1,0.00,0,2017,17
Boyle, Nick,BAL,TE,0,1,0.00,0,2017,17
Daniels, Darrell,IND,TE,0,1,0.00,0,2017,17
Williams, Terrance,DAL,WR,0,1,0.00,0,2017,17
Bellamy, Josh,CHI,WR,0,1,0.00,0,2017,17
Williams, Marquez,CLE,FB,0,1,0.00,0,2017,17
Gates, Antonio,LAC,TE,0,1,0.00,0,2017,17
